the_date,census_blockid,winner,loser,state,dma_name,metric_value,avg_historical,std_historical,historical_days,spike_ratio,outlier_type,mover_ind,metric_type
2025-08-15,260992502001000,WOW!,AT&T,Michigan,"Detroit, MI",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,260490117111013,T-Mobile FWA,Spectrum,Michigan,"Flint-Saginaw-Bay City, MI",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,260650039011014,Comcast,Metronet,Michigan,"Lansing, MI",1.0,0.0,0.0,8,,volume_spike,False,win
2025-08-15,271230405021009,Verizon FWA,Comcast,Minnesota,"Minneapolis-St. Paul, MN-WI",2.0,0.2,0.4472135954999579,5,10.0,volume_spike,False,win
2025-08-15,300490004004004,Montana Internet Corporation,Spectrum,Montana,"Helena, MT",1.0,0.0,0.0,7,,volume_spike,False,win
2025-08-15,310199690004004,Great Plains Communications,Spectrum,Nebraska,"Lincoln & Hastings-Kearney, NE-KS",1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-15,310550059022026,CenturyLink,Cox Communications,Nebraska,"Omaha, NE-IA-MO",1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-15,310550074632001,CenturyLink,Cox Communications,Nebraska,"Omaha, NE-IA-MO",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,340130048021020,T-Mobile FWA,Altice,New Jersey,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,340130096003008,T-Mobile FWA,Verizon,New Jersey,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,13,,volume_spike,False,win
2025-08-15,360290039011015,Verizon FWA,Spectrum,New York,"Buffalo, NY-PA",2.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,360290091164009,Spectrum,Verizon,New York,"Buffalo, NY-PA",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,360630217004013,Spectrum,T-Mobile FWA,New York,"Buffalo, NY-PA",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,360050310002007,Verizon,Altice,New York,"New York, NY-NJ-CT-PA",1.0,0.14285714285714285,0.35856858280031806,21,7.0,volume_spike,False,win
2025-08-15,360470878001000,T-Mobile FWA,Altice,New York,"New York, NY-NJ-CT-PA",1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-15,360471078002002,T-Mobile FWA,Altice,New York,"New York, NY-NJ-CT-PA",4.0,0.75,0.49999999999999994,4,5.333333333333333,volume_spike,False,win
2025-08-15,360811529011000,Verizon,Spectrum,New York,"New York, NY-NJ-CT-PA",1.0,0.125,0.3535533905932738,8,8.0,volume_spike,False,win
2025-08-15,361031581071010,Verizon,Altice,New York,"New York, NY-NJ-CT-PA",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,370810102001005,Spectrum,AT&T,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,370810142001017,Lumos,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",5.0,0.7857142857142857,0.6241877839323592,56,6.363636363636364,volume_spike,False,win
2025-08-15,370810144092009,Lumos,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,370499613011009,Brightspeed,Metronet,North Carolina,"Greenville-New Bern-Washington, NC",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,371330011021001,Spectrum,Metronet,North Carolina,"Greenville-New Bern-Washington, NC",2.0,0.35714285714285715,0.532890350293135,42,5.6,volume_spike,False,win
2025-08-15,380170102011009,Verizon FWA,Midcontinent,North Dakota,"Fargo, ND-MN",2.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,390351069003000,T-Mobile FWA,Spectrum,Ohio,"Cleveland-Akron, OH",3.0,0.14285714285714285,0.37796447300922725,7,21.0,volume_spike,False,win
2025-08-15,390450323003007,T-Mobile FWA,Spectrum,Ohio,"Columbus, OH",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,390490093821003,Atlantic Broadband,Spectrum,Ohio,"Columbus, OH",1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,False,win
2025-08-15,390490094202007,Atlantic Broadband,Spectrum,Ohio,"Columbus, OH",2.0,0.16666666666666666,0.38924947208076144,12,12.0,volume_spike,False,win
2025-08-15,390375101002040,Spectrum,Brightspeed,Ohio,"Dayton, OH",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,390630007004000,Spectrum,Metronet,Ohio,"Toledo, OH-MI",1.0,0.0,0.0,7,,volume_spike,False,win
2025-08-15,400710003001007,T-Mobile FWA,Cable One,Oklahoma,"Oklahoma City, OK",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,410510083021012,T-Mobile FWA,Comcast,Oregon,"Portland, OR-WA",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,420293060003002,Comcast,Verizon,Pennsylvania,"Philadelphia, PA-NJ-DE",1.0,0.08333333333333333,0.2886751345948129,12,12.0,volume_spike,False,win
2025-08-15,420770023021033,Verizon,Astound Broadband,Pennsylvania,"Philadelphia, PA-NJ-DE",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,420076037004008,Verizon FWA,Comcast,Pennsylvania,"Pittsburgh, PA-WV-MD",2.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,420730001002026,T-Mobile FWA,Comcast,Pennsylvania,"Pittsburgh, PA-WV-MD",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,450830220033020,T-Mobile FWA,Spectrum,South Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",1.0,0.0,0.0,11,,volume_spike,False,win
2025-08-15,460990105014016,Alliance Communications,Verizon FWA,South Dakota,"Sioux Falls, SD-MN-IA-NE",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,471570216202011,AT&T,T-Mobile FWA,Tennessee,"Memphis, TN-MS-AR",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,471570217511009,Comcast,AT&T,Tennessee,"Memphis, TN-MS-AR",2.0,0.2,0.4472135954999579,5,10.0,volume_spike,False,win
2025-08-15,471251011024000,T-Mobile FWA,Spectrum,Tennessee,"Nashville, TN-KY",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,471410003011029,Spectrum,Frontier,Tennessee,"Nashville, TN-KY",1.0,0.07692307692307693,0.271746488194703,26,13.0,volume_spike,False,win
2025-08-15,470730503023002,Verizon FWA,Holston Connect,Tennessee,"Tri-Cities, TN-VA-KY",2.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,483550009002022,AT&T,Spectrum,Texas,"Corpus Christi, TX",1.0,0.125,0.3415650255319866,16,8.0,volume_spike,False,win
2025-08-15,481130155002009,T-Mobile FWA,Spectrum,Texas,"Dallas-Ft. Worth, TX",1.0,0.0,0.0,8,,volume_spike,False,win
2025-08-15,481410015013016,AT&T,Spectrum,Texas,"El Paso, TX-NM",2.0,0.35714285714285715,0.4972451580988469,14,5.6,volume_spike,False,win
2025-08-15,484279501011208,Spectrum,Frontier,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",1.0,0.0,0.0,8,,volume_spike,False,win
2025-08-15,484279501082049,Spectrum,Frontier,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,482012225012003,AT&T,Comcast,Texas,"Houston, TX",1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-15,482015332002000,T-Mobile FWA,Comcast,Texas,"Houston, TX",1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-15,482015513001006,Comcast,AT&T,Texas,"Houston, TX",1.0,0.047619047619047616,0.21821789023599236,21,21.0,volume_spike,False,win
2025-08-15,480299800051000,Google Fiber,Spectrum,Texas,"San Antonio, TX",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,490279741004056,Central Utah Telephone,Frontier,Utah,"Salt Lake City, UT-WY-NV-ID",8.0,0.36363636363636365,0.504524979109513,11,22.0,volume_spike,False,win
2025-08-15,517000306001021,Cox Communications,Verizon,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",1.0,0.18518518518518517,0.3958473906635696,27,5.4,volume_spike,False,win
2025-08-15,510872004131015,Comcast,Verizon,Virginia,"Richmond-Petersburg, VA",1.0,0.06666666666666667,0.2581988897471611,15,15.0,volume_spike,False,win
2025-08-15,510690506002042,Comcast,Shentel,Virginia,"Washington, DC-VA-MD-WV-PA",1.0,0.16666666666666666,0.3892494720807615,12,6.0,volume_spike,False,win
2025-08-15,530079613011011,Spectrum,Ziply Fiber,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,530459609001022,T-Mobile FWA,Hood Canal Communications,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,530530714083001,T-Mobile FWA,Comcast,Washington,"Seattle-Tacoma, WA",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,530630049003009,Verizon FWA,Comcast,Washington,"Spokane, WA-ID-MT-OR",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,550791854002010,T-Mobile FWA,Spectrum,Wisconsin,"Milwaukee, WI",2.0,0.16666666666666666,0.5773502691896257,12,12.0,volume_spike,False,win
2025-08-15,551010018013021,AT&T,Spectrum,Wisconsin,"Milwaukee, WI",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,010310112042033,C Spire Fiber,Brightspeed,,,1.0,0.08333333333333333,0.28867513459481287,12,12.0,volume_spike,False,win
2025-08-15,060290032091011,Spectrum,AT&T,,,2.0,0.2972972972972973,0.4633731916228157,37,6.727272727272727,volume_spike,False,win
2025-08-15,060290032091011,T-Mobile FWA,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,060372611041004,AT&T,Spectrum,,,3.0,0.5882352941176471,0.6089059766610501,34,5.1,volume_spike,False,win
2025-08-15,060374064135000,Spectrum,T-Mobile FWA,,,1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,False,win
2025-08-15,060530106082001,AT&T,Comcast,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,060590218322002,AT&T,Spectrum,,,2.0,0.125,0.3535533905932738,8,16.0,volume_spike,False,win
2025-08-15,060650435093007,Spectrum,Frontier,,,1.0,0.08333333333333333,0.27871780678530217,60,12.0,volume_spike,False,win
2025-08-15,060650481002007,AT&T,Spectrum,,,2.0,0.0,0.0,12,,volume_spike,False,win
2025-08-15,060710021111015,Frontier,Spectrum,,,2.0,0.38095238095238093,0.4976133515281193,21,5.25,volume_spike,False,win
2025-08-15,060952508014000,AT&T,Comcast,,,3.0,0.0,0.0,7,,volume_spike,False,win
2025-08-15,061110045081001,Frontier,Spectrum,,,1.0,0.14285714285714285,0.36313651960128146,14,7.0,volume_spike,False,win
2025-08-15,061110083082000,AT&T,Spectrum,,,2.0,0.25,0.45226701686664544,12,8.0,volume_spike,False,win
2025-08-15,080310043101005,CenturyLink,Comcast,,,1.0,0.125,0.3535533905932738,8,8.0,volume_spike,False,win
2025-08-15,120110201013011,AT&T,Comcast,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,120111103612012,AT&T,Comcast,,,1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-15,120570141192041,Spectrum,Frontier,,,1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,120730026053000,CenturyLink,Comcast,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,120990060112009,AT&T,Comcast,,,2.0,0.3684210526315789,0.49559462778335206,19,5.428571428571429,volume_spike,False,win
2025-08-15,121010314111016,Spectrum,Frontier,,,1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-15,121030273191016,Frontier,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,121150027162020,Frontier,Comcast,,,2.0,0.07692307692307693,0.2773500981126145,13,26.0,volume_spike,False,win
2025-08-15,121170213203017,Spectrum,AT&T,,,1.0,0.1724137931034483,0.38442587221924474,29,5.8,volume_spike,False,win
2025-08-15,180973910022040,Spectrum,AT&T,,,1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,False,win
2025-08-15,191530104102018,CenturyLink,Metronet,,,1.0,0.125,0.3535533905932738,8,8.0,volume_spike,False,win
2025-08-15,191630125023003,Mediacom,Metronet,,,1.0,0.09090909090909091,0.29424494316824984,22,11.0,volume_spike,False,win
2025-08-15,201730054023012,T-Mobile FWA,Cox Communications,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,210730711022021,Verizon FWA,Frankfort Plant Board,,,1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,220479531014038,Cox Communications,AT&T,,,1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,False,win
2025-08-15,221059541041021,AT&T,Spectrum,,,1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-15,240178507133006,T-Mobile FWA,Verizon,,,2.0,0.0,0.0,10,,volume_spike,False,win
2025-08-15,240178507134000,Comcast,Verizon,,,2.0,0.26666666666666666,0.45773770821706344,15,7.5,volume_spike,False,win
2025-08-15,261450010001098,AT&T,Spectrum,,,1.0,0.125,0.3535533905932738,8,8.0,volume_spike,False,win
2025-08-15,261450110014007,AT&T,Spectrum,,,1.0,0.08333333333333333,0.28867513459481287,12,12.0,volume_spike,False,win
2025-08-15,280330707242019,Comcast,C Spire Fiber,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,280870004061029,Cable One,AT&T,,,2.0,0.3142857142857143,0.4710082159536055,35,6.363636363636364,volume_spike,False,win
2025-08-15,311419653022026,Spectrum,Allo Communications,,,1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,340170042004000,Verizon,Comcast,,,1.0,0.18181818181818182,0.5010810823432182,22,5.5,volume_spike,False,win
2025-08-15,360290030002012,Spectrum,GoNetspeed,,,1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,360810288011002,Verizon,Spectrum,,,1.0,0.1,0.30512857662936466,30,10.0,volume_spike,False,win
2025-08-15,361059508011008,Windstream,FirstLight Fiber,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,371190043061002,AT&T,Spectrum,,,1.0,0.045454545454545456,0.21320071635561041,22,22.0,volume_spike,False,win
2025-08-15,371830541201010,AT&T,Spectrum,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-15,390351311052013,T-Mobile FWA,Spectrum,,,1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-15,390950068011005,T-Mobile FWA,Buckeye,,,1.0,0.0,0.0,7,,volume_spike,False,win
2025-08-15,420912016071019,T-Mobile FWA,Verizon,,,1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-15,470590905011027,T-Mobile FWA,Comcast,,,1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-15,481130079152001,AT&T,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,483671405031037,Spectrum,AT&T,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-15,484279506022052,Spectrum,Frontier,,,1.0,0.15789473684210525,0.3746343246326776,19,6.333333333333334,volume_spike,False,win
2025-08-15,484410127012006,Altice,Vexus Fiber,,,1.0,0.1875,0.40311288741492746,16,5.333333333333333,volume_spike,False,win
2025-08-15,484530024472017,AT&T,Spectrum,,,2.0,0.14285714285714285,0.37796447300922725,7,14.0,volume_spike,False,win
2025-08-15,484910203471008,T-Mobile FWA,Spectrum,,,1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-15,515500213041003,Cox Communications,Verizon,,,1.0,0.07317073170731707,0.2636516548818748,41,13.666666666666668,volume_spike,False,win
2025-08-15,530630107013004,T-Mobile FWA,Comcast,,,1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-16,010810421011011,Spectrum,Verizon FWA,Alabama,"Columbus, GA-AL",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-16,010330203001021,AT&T,Comcast,Alabama,"Huntsville-Decatur, AL-TN",2.0,0.2,0.4472135954999579,5,10.0,volume_spike,False,win
2025-08-16,011010017001000,Spectrum,T-Mobile FWA,Alabama,"Montgomery-Selma, AL",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-16,050330205022005,Cox Communications,Wave Rural Connect,Arkansas,"Ft. Smith-Fayetteville-Springdale-Rogers, AR-OK",1.0,0.1,0.31622776601683794,10,10.0,volume_spike,False,win
2025-08-16,050450307021025,T-Mobile FWA,Conway Corporation,Arkansas,"Little Rock-Pine Bluff, AR",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-16,050510114001015,T-Mobile FWA,CableLynx Broadband,Arkansas,"Little Rock-Pine Bluff, AR",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-16,060290038112004,AT&T,Spectrum,California,"Bakersfield, CA",3.0,0.3333333333333333,0.5,9,9.0,volume_spike,False,win
2025-08-16,060070007003007,AT&T,Comcast,California,"Chico-Redding, CA",1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-16,060070014001036,AT&T,Comcast,California,"Chico-Redding, CA",4.0,0.0,0.0,3,,volume_spike,False,win
2025-08-16,060890108033003,AT&T,Spectrum,California,"Chico-Redding, CA",1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-16,060190026022012,AT&T,Comcast,California,"Fresno-Visalia, CA",4.0,0.7777777777777778,0.9292427365828929,36,5.142857142857142,volume_spike,False,win
2025-08-16,060371241051004,T-Mobile FWA,Spectrum,California,"Los Angeles, CA-NV",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-16,060371274001001,Spectrum,Frontier,California,"Los Angeles, CA-NV",1.0,0.11764705882352941,0.3321055820775357,17,8.5,volume_spike,False,win
2025-08-16,060371437002005,AT&T,Spectrum,California,"Los Angeles, CA-NV",1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-16,060372212202005,AT&T,Spectrum,California,"Los Angeles, CA-NV",1.0,0.058823529411764705,0.24253562503633297,17,17.0,volume_spike,False,win
2025-08-16,060372226002003,T-Mobile FWA,Spectrum,California,"Los Angeles, CA-NV",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-16,060372292001002,T-Mobile FWA,Spectrum,California,"Los Angeles, CA-NV",1.0,0.08333333333333333,0.28867513459481287,12,12.0,volume_spike,False,win
2025-08-16,060372346004034,T-Mobile FWA,AT&T,California,"Los Angeles, CA-NV",2.0,0.0,0.0,3,,volume_spike,False,win
2025-08-16,060372753112007,Spectrum,Frontier,California,"Los Angeles, CA-NV",1.0,0.125,0.3415650255319866,16,8.0,volume_spike,False,win
2025-08-16,060373109002014,AT&T,Spectrum,California,"Los Angeles, CA-NV",1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-16,060374808033008,AT&T,Spectrum,California,"Los Angeles, CA-NV",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-16,060375421041019,AT&T,Spectrum,California,"Los Angeles, CA-NV",3.0,0.3333333333333333,0.5773502691896257,21,9.0,volume_spike,False,win
2025-08-16,060375549003004,Spectrum,Frontier,California,"Los Angeles, CA-NV",1.0,0.0,0.0,9,,volume_spike,False,win
2025-08-16,060376014023005,AT&T,Spectrum,California,"Los Angeles, CA-NV",4.0,0.16666666666666666,0.38348249442368526,18,24.0,volume_spike,False,win
2025-08-16,060376512221005,Frontier,Spectrum,California,"Los Angeles, CA-NV",5.0,0.47368421052631576,0.5129891760425771,19,10.555555555555555,volume_spike,False,win
2025-08-16,060379200431001,AT&T,Spectrum,California,"Los Angeles, CA-NV",2.0,0.06666666666666667,0.2537081317024624,30,30.0,volume_spike,False,win
2025-08-16,060590117141015,AT&T,Spectrum,California,"Los Angeles, CA-NV",2.0,0.2857142857142857,0.4688072309384954,14,7.0,volume_spike,False,win
2025-08-16,060590218071000,AT&T,Spectrum,California,"Los Angeles, CA-NV",1.0,0.058823529411764705,0.24253562503633297,17,17.0,volume_spike,False,win
2025-08-16,060590218222003,AT&T,Spectrum,California,"Los Angeles, CA-NV",3.0,0.2,0.4472135954999579,5,15.0,volume_spike,False,win
2025-08-16,060590626273000,AT&T,Cox Communications,California,"Los Angeles, CA-NV",11.0,0.3333333333333333,0.5773502691896257,3,33.0,volume_spike,False,win
2025-08-16,060590754033005,T-Mobile FWA,Spectrum,California,"Los Angeles, CA-NV",1.0,0.0,0.0,7,,volume_spike,False,win
2025-08-16,060590878061001,AT&T,Spectrum,California,"Los Angeles, CA-NV",3.0,0.24242424242424243,0.43519413988924455,33,12.375,volume_spike,False,win
2025-08-16,060590992394001,Frontier,Spectrum,California,"Los Angeles, CA-NV",8.0,0.9019607843137255,0.9644667326721915,51,8.869565217391305,volume_spike,False,win
2025-08-16,060599901000007,Frontier,Spectrum,California,"Los Angeles, CA-NV",3.0,0.5714285714285714,0.5345224838248488,7,5.25,volume_spike,False,win
2025-08-16,060650418092005,AT&T,Spectrum,California,"Los Angeles, CA-NV",2.0,0.21428571428571427,0.42581531362632,14,9.333333333333334,volume_spike,False,win
2025-08-16,060650432462006,Spectrum,Frontier,California,"Los Angeles, CA-NV",1.0,0.15384615384615385,0.3755338080994054,13,6.5,volume_spike,False,win
2025-08-16,060650432722007,Spectrum,Frontier,California,"Los Angeles, CA-NV",2.0,0.38095238095238093,0.49761335152811925,21,5.25,volume_spike,False,win
2025-08-16,060710028013001,AT&T,Spectrum,California,"Los Angeles, CA-NV",10.0,0.6333333333333333,0.6686751354593718,30,15.789473684210527,volume_spike,False,win
2025-08-16,060670085082010,AT&T,Comcast,California,"Sacramento-Stockton-Modesto, CA",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-16,060770003002019,AT&T,Comcast,California,"Sacramento-Stockton-Modesto, CA",3.0,0.2,0.4472135954999579,5,15.0,volume_spike,False,win
2025-08-16,060770032031004,AT&T,Comcast,California,"Sacramento-Stockton-Modesto, CA",1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-16,060952529103006,AT&T,Comcast,California,"Sacramento-Stockton-Modesto, CA",3.0,0.3333333333333333,0.554700196225229,27,9.0,volume_spike,False,win
2025-08-16,060730196013003,AT&T,Cox Communications,California,"San Diego, CA",2.0,0.3,0.48304589153964794,10,6.666666666666667,volume_spike,False,win
2025-08-16,060730207051001,AT&T,Cox Communications,California,"San Diego, CA",4.0,0.4666666666666667,0.6399404734221844,15,8.571428571428571,volume_spike,False,win
2025-08-16,060014351022000,AT&T,Comcast,California,"San Francisco-Oakland-San Jose, CA",2.0,0.0,0.0,4,,volume_spike,False,win
2025-08-16,060014366012006,T-Mobile FWA,Comcast,California,"San Francisco-Oakland-San Jose, CA",2.0,0.0,0.0,3,,volume_spike,False,win
2025-08-16,060014366022007,AT&T,Comcast,California,"San Francisco-Oakland-San Jose, CA",4.0,0.3333333333333333,0.49236596391733095,12,12.0,volume_spike,False,win
2025-08-16,060014507011006,AT&T,Comcast,California,"San Francisco-Oakland-San Jose, CA",20.0,0.1,0.31622776601683794,10,200.0,volume_spike,False,win
2025-08-16,060411081004000,AT&T,Comcast,California,"San Francisco-Oakland-San Jose, CA",1.0,0.0,0.0,5,,volume_spike,False,win
2025-08-16,060759803001029,AT&T,Comcast,California,"San Francisco-Oakland-San Jose, CA",1.0,0.0,0.0,6,,volume_spike,False,win
2025-08-16,060855123071012,Spectrum,Frontier,California,"San Francisco-Oakland-San Jose, CA",2.0,0.2,0.4472135954999579,5,10.0,volume_spike,False,win
2025-08-16,060790111032025,AT&T,Spectrum,California,"Santa Barbara-Santa Maria-San Luis Obispo, CA",2.0,0.0625,0.24999999999999994,16,32.0,volume_spike,False,win
2025-08-16,080410047021000,CenturyLink,Comcast,Colorado,"Colorado Springs-Pueblo, CO",3.0,0.42857142857142855,0.5345224838248488,7,7.0,volume_spike,False,win
2025-08-16,080410057002009,Comcast,Verizon FWA,Colorado,"Colorado Springs-Pueblo, CO",1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,False,win
2025-08-16,081010011002037,T-Mobile FWA,Comcast,Colorado,"Colorado Springs-Pueblo, CO",1.0,0.125,0.3535533905932738,8,8.0,volume_spike,False,win
2025-08-16,080010087095004,CenturyLink,Comcast,Colorado,"Denver, CO-WY-NE",2.0,0.25,0.4629100498862757,8,8.0,volume_spike,False,win
2025-08-16,080010096072016,CenturyLink,Comcast,Colorado,"Denver, CO-WY-NE",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-16,080050056232015,CenturyLink,Comcast,Colorado,"Denver, CO-WY-NE",4.0,0.5,0.5773502691896257,4,8.0,volume_spike,False,win
2025-08-16,081139681012057,Spectrum,Vero Fiber Networks,Colorado,"Denver, CO-WY-NE",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-16,090034051001019,Comcast,Frontier,Connecticut,"Hartford & New Haven, CT",1.0,0.0,0.0,13,,volume_spike,False,win
2025-08-16,120710403022000,Comcast,CenturyLink,Florida,"Ft. Myers-Naples, FL",1.0,0.07142857142857142,0.2672612419124244,14,14.0,volume_spike,False,win
2025-08-16,120860024021010,T-Mobile FWA,Comcast,Florida,"Miami-Ft. Lauderdale, FL",2.0,0.25,0.7071067811865476,8,8.0,volume_spike,False,win
2025-08-16,120330037003005,Spectrum,AT&T,Florida,"Mobile-Pensacola, AL-FL-MS",1.0,0.05263157894736842,0.22941573387056177,19,19.0,volume_spike,False,win
2025-08-16,120950187001021,T-Mobile FWA,AT&T,Florida,"Orlando-Daytona Beach-Melbourne, FL",2.0,0.25,0.5,4,8.0,volume_spike,False,win
2025-08-16,120970416004059,T-Mobile FWA,Spectrum,Florida,"Orlando-Daytona Beach-Melbourne, FL",3.0,0.16666666666666666,0.408248290463863,6,18.0,volume_spike,False,win
2025-08-16,121319501024033,T-Mobile FWA,Spectrum,Florida,"Panama City, FL",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-16,120730026032022,T-Mobile FWA,Comcast,Florida,"Tallahassee-Thomasville, FL-GA",1.0,0.0,0.0,3,,volume_spike,False,win
2025-08-16,120530409012000,Spectrum,WOW!,Florida,"Tampa-St. Petersburg, FL",1.0,0.0,0.0,11,,volume_spike,False,win
2025-08-16,121010312032002,Spectrum,T-Mobile FWA,Florida,"Tampa-St. Petersburg, FL",1.0,0.1,0.31622776601683794,10,10.0,volume_spike,False,win
2025-08-16,121050121251003,T-Mobile FWA,Spectrum,Florida,"Tampa-St. Petersburg, FL",2.0,0.25,0.5,4,8.0,volume_spike,False,win
2025-08-16,121050148043029,Spectrum,Frontier,Florida,"Tampa-St. Petersburg, FL",1.0,0.1,0.31622776601683794,10,10.0,volume_spike,False,win
2025-08-16,130131801061008,Comcast,AT&T,Georgia,"Atlanta, GA-AL-NC",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-16,130131802041020,Comcast,Windstream,Georgia,"Atlanta, GA-AL-NC",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,False,win
2025-08-16,130630404102006,Comcast,AT&T,Georgia,"Atlanta, GA-AL-NC",1.0,0.0,0.0,4,,volume_spike,False,win
2025-08-16,130890238022001,Comcast,AT&T,Georgia,"Atlanta, GA-AL-NC",2.0,0.375,0.5175491695067657,8,5.333333333333333,volume_spike,False,win
2025-08-16,132150106072013,WOW!,T-Mobile FWA,Georgia,"Columbus, GA-AL",1.0,0.16666666666666666,0.5773502691896257,12,6.0,volume_spike,False,win
