the_date,dow,dow_name_target,census_blockid,winner,loser,state,dma_name,metric_value,dow_name_baseline,mean_value,std_value,min_value,max_value,q1,q3,historical_count,z_score,iqr,iqr_lower,iqr_upper,is_z_outlier,is_iqr_outlier,is_outlier,outlier_type,mover_ind,metric_type
2025-06-19,4,Thursday,080050067082000,Comcast,Spectrum,Colorado,"Denver, CO-WY-NE",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,080350141332012,Comcast,AT&T,Colorado,"Denver, CO-WY-NE",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,081230010041012,Allo Communications,Comcast,Colorado,"Denver, CO-WY-NE",2.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,081230014081002,Comcast,T-Mobile FWA,Colorado,"Denver, CO-WY-NE",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,080859665012014,Elevate Fiber,Spectrum,Colorado,"Grand Junction-Montrose, CO",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090034301001018,Cox Communications,Frontier,Connecticut,"Hartford & New Haven, CT",3.0,Thursday,1.25,0.49999999999999994,1.0,2.0,1.0,1.25,4.0,3.499999999300001,0.25,0.625,1.625,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090034602022010,Comcast,Frontier,Connecticut,"Hartford & New Haven, CT",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090034713001015,Frontier,Comcast,Connecticut,"Hartford & New Haven, CT",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090034737001004,Comcast,AT&T,Connecticut,"Hartford & New Haven, CT",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090034967004009,Frontier,Comcast,Connecticut,"Hartford & New Haven, CT",1.0,Thursday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,090035015002000,Frontier,Comcast,Connecticut,"Hartford & New Haven, CT",1.0,Thursday,0.125,0.3535533905932738,0.0,1.0,0.0,0.0,8.0,2.4748737334529163,0.0,0.0,0.0,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,090076201004015,Comcast,Frontier,Connecticut,"Hartford & New Haven, CT",0.0,Thursday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,090091658022010,Comcast,Frontier,Connecticut,"Hartford & New Haven, CT",2.0,Thursday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,2.4999999995,0.25,0.375,1.375,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,090091805002009,Comcast,Atlantic Broadband,Connecticut,"Hartford & New Haven, CT",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090091862001002,Frontier,Comcast,Connecticut,"Hartford & New Haven, CT",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090093433001013,Cox Communications,Frontier,Connecticut,"Hartford & New Haven, CT",2.0,Thursday,1.2,0.4472135954999579,1.0,2.0,1.0,1.0,5.0,1.788854381599832,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,090093611002008,GoNetspeed,Comcast,Connecticut,"Hartford & New Haven, CT",1.0,Thursday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,090116908003004,Frontier,Comcast,Connecticut,"Hartford & New Haven, CT",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090116933003003,Frontier,Comcast,Connecticut,"Hartford & New Haven, CT",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090138815001008,Spectrum,Frontier,Connecticut,"Hartford & New Haven, CT",0.0,Thursday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,090010213002009,Altice,Frontier,Connecticut,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090010505004006,Altice,Comcast,Connecticut,"New York, NY-NJ-CT-PA",0.0,Thursday,0.8333333333333334,0.408248290463863,0.0,1.0,1.0,1.0,6.0,-2.041241451819315,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,090010701002009,Altice,Frontier,Connecticut,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,090010808002016,Altice,T-Mobile FWA,Connecticut,"New York, NY-NJ-CT-PA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,100010402031014,Comcast,Spectrum,Delaware,"Philadelphia, PA-NJ-DE",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,100050507011017,Verizon,Comcast,Delaware,"Salisbury, MD-DE",1.0,Thursday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,110010093013000,Comcast,Verizon,District of Columbia,"Washington, DC-VA-MD-WV-PA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,110010108001005,Comcast,Spectrum,District of Columbia,"Washington, DC-VA-MD-WV-PA",0.0,Thursday,1.3333333333333333,0.5773502691896257,1.0,2.0,1.0,1.5,3.0,-2.309401076358503,0.5,0.25,2.25,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,120210005001000,Blue Stream Fiber,Comcast,Florida,"Ft. Myers-Naples, FL",1.0,Thursday,1.75,0.8864052604279183,0.0,3.0,1.75,2.0,8.0,-0.8461141121311947,0.25,1.375,2.375,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,120710016021018,Comcast,CenturyLink,Florida,"Ft. Myers-Naples, FL",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,120710502071003,Comcast,AT&T,Florida,"Ft. Myers-Naples, FL",0.0,Thursday,1.0,0.7071067811865476,0.0,2.0,1.0,1.0,5.0,-1.414213562173095,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,120010018022036,Windstream,Spectrum,Florida,"Gainesville, FL",1.0,Thursday,0.2,0.4472135954999579,0.0,1.0,0.0,0.0,5.0,1.788854381599832,0.0,0.0,0.0,False,True,True,statistical,True,loss
2025-06-19,4,Thursday,120010022192006,Cox Communications,AT&T,Florida,"Gainesville, FL",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,120310021022039,Comcast,T-Mobile FWA,Florida,"Jacksonville, FL-GA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-06-19,4,Thursday,120310023002005,Comcast,AT&T,Florida,"Jacksonville, FL-GA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,371190060121020,AT&T,Spectrum,,,0.0,Friday,1.0,0.8660254037844385,0.0,3.0,1.0,1.0,9.0,-1.1547005382459183,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,371270111034003,Brightspeed,Altice,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,371270111034003,Brightspeed,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,6.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,371330002072046,Spectrum,Verizon FWA,,,0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,loss
2025-08-15,5,Friday,371350107092001,AT&T,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,371350107092001,Spectrum,AT&T,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,371470003041000,Altice,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,371679312043023,Spectrum,Windstream,,,1.0,Friday,0.4,0.8944271909999159,0.0,2.0,0.0,0.0,5.0,0.6708203931749369,0.0,0.0,0.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,371830530114015,Spectrum,Comcast,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,371830541161039,AT&T,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,371950004011000,Spectrum,Brightspeed,,,2.0,Friday,0.75,0.46291004988627577,0.0,1.0,0.75,1.0,8.0,2.700308623753275,0.25,0.375,1.375,False,True,True,statistical,True,loss
2025-08-15,5,Friday,390351525024006,AT&T,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,390351742055002,AT&T,Spectrum,,,2.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,390450306011000,Spectrum,Verizon FWA,,,2.0,Friday,0.5,0.7071067811865476,0.0,1.0,0.25,0.75,2.0,2.1213203432596424,0.5,-0.5,1.5,False,True,True,statistical,True,loss
2025-08-15,5,Friday,390490053003035,Spectrum,T-Mobile FWA,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,390490072111025,AT&T,Spectrum,,,1.0,Friday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,390490093951007,Spectrum,AT&T,,,0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,loss
2025-08-15,5,Friday,390610261042008,Cincinnati Bell,Spectrum,,,2.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,5.0,10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,390610275001002,Cincinnati Bell,Spectrum,,,2.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,390930132023018,Spectrum,Comcast,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,390930503011027,Spectrum,T-Mobile FWA,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,390930807023010,Spectrum,Windstream,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,390950071042024,Buckeye,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,391517111215000,Spectrum,Comcast,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,391650319061021,Spectrum,Comcast,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,391730216013000,Spectrum,Buckeye,,,0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,loss
2025-08-15,5,Friday,401091069136003,Cox Communications,AT&T,,,0.0,Friday,1.1666666666666667,0.408248290463863,1.0,2.0,1.0,1.0,6.0,-2.8577380325470414,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,410170002012046,TDS Telecom,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,410510008014020,CenturyLink,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,410510008014020,Comcast,Spectrum,,,0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,loss
2025-08-15,5,Friday,410510091013005,Comcast,CenturyLink,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,420171062021000,Comcast,Verizon,,,0.0,Friday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,loss
2025-08-15,5,Friday,420454103061002,Verizon,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,420810006002088,T-Mobile FWA,Comcast,,,1.0,Friday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,420919801001000,Verizon,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,421010273004007,Comcast,T-Mobile FWA,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,450150206021001,Home Telephone Company,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,450190046181003,AT&T,Comcast,,,0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,loss
2025-08-15,5,Friday,450190046201018,Comcast,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,450190056013008,AT&T,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,450510401013022,Horry,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,450510509012008,Horry,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,450510509021011,Spectrum,Verizon,,,2.0,Friday,0.75,0.49999999999999994,0.0,1.0,0.75,1.0,4.0,2.4999999995000004,0.25,0.375,1.375,False,True,True,statistical,True,loss
2025-08-15,5,Friday,450510516062013,Horry,Spectrum,,,0.0,Friday,0.8,0.4472135954999579,0.0,1.0,1.0,1.0,5.0,-1.788854381599832,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,450539502042065,Brightspeed,Comcast,,,1.0,Friday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,450630210511021,Spectrum,Comcast,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,450910602004007,Comporium,AT&T,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,450910607004032,Comporium,AT&T,,,0.0,Friday,0.75,0.49999999999999994,0.0,1.0,0.75,1.0,4.0,-1.4999999997000004,0.25,0.375,1.375,False,True,True,statistical,True,loss
2025-08-15,5,Friday,470650104326000,EPB Fiber,Spectrum,,,0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,loss
2025-08-15,5,Friday,471079702022012,Comcast,Spectrum,,,0.0,Friday,1.1666666666666667,0.408248290463863,1.0,2.0,1.0,1.0,6.0,-2.8577380325470414,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,471570202222023,Ritter Communications,T-Mobile FWA,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,471790614042017,BrightRidge,Comcast,,,0.0,Friday,1.3333333333333333,0.5773502691896257,1.0,2.0,1.0,1.5,3.0,-2.309401076358503,0.5,0.25,2.25,False,True,True,statistical,True,loss
2025-08-15,5,Friday,471790617031004,Comcast,Spectrum,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,480050001023001,Altice,Consolidated,,,0.0,Friday,1.25,0.49999999999999994,1.0,2.0,1.0,1.25,4.0,-2.4999999995000004,0.25,0.625,1.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,480370114042001,Windstream,T-Mobile FWA,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,480396606131016,Comcast,AT&T,,,3.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,20000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,480396608051019,Comcast,AT&T,,,2.0,Friday,1.0,0.7071067811865476,0.0,2.0,1.0,1.0,5.0,1.414213562173095,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,480850313183008,Spectrum,Frontier,,,1.0,Friday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481130057003032,Spectrum,AT&T,,,1.0,Friday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481130060023013,Spectrum,AT&T,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,481130141572002,Spectrum,AT&T,,,0.0,Friday,0.8333333333333334,0.408248290463863,0.0,1.0,1.0,1.0,6.0,-2.041241451819315,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481130165322002,AT&T,T-Mobile FWA,,,2.0,Friday,0.6666666666666666,0.5773502691896257,0.0,1.0,0.5,1.0,3.0,2.3094010763585033,0.5,-0.25,1.75,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481130167091010,Spectrum,T-Mobile FWA,,,1.0,Friday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481130167091073,AT&T,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,481130170061033,AT&T,Spectrum,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,481130173144000,AT&T,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,481210201272011,AT&T,Spectrum,,,2.0,Friday,1.0,0.5,0.0,2.0,1.0,1.0,9.0,1.9999999996,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481210203123023,AT&T,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,481410011191011,Spectrum,T-Mobile FWA,,,0.0,Friday,1.5,0.9999999999999999,1.0,3.0,1.0,1.5,4.0,-1.4999999998500004,0.5,0.25,2.25,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481576745081000,Comcast,AT&T,,,2.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,481677213011002,Comcast,AT&T,,,0.0,Friday,0.8,0.4472135954999579,0.0,1.0,1.0,1.0,5.0,-1.788854381599832,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481677213011002,Frontier,Comcast,,,1.0,Friday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,481677213012009,T-Mobile FWA,Comcast,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482012401011013,Comcast,Ezee Fiber,,,1.0,Friday,0.2,0.4472135954999579,0.0,1.0,0.0,0.0,5.0,1.788854381599832,0.0,0.0,0.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,482012407051000,Comcast,T-Mobile FWA,,,0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,loss
2025-08-15,5,Friday,482012510003000,Altice,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,5.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482013339051007,AT&T,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482013339051007,Comcast,AT&T,,,0.0,Friday,0.8888888888888888,0.6009252125773316,0.0,2.0,1.0,1.0,9.0,-1.4792005230211236,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,482013401022011,Comcast,AT&T,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482013411022014,Comcast,Spectrum,,,0.0,Friday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,loss
2025-08-15,5,Friday,482014514062001,T-Mobile FWA,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482014526021006,Comcast,Spectrum,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482014530022000,T-Mobile FWA,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482015401022001,AT&T,Comcast,,,2.0,Friday,1.25,0.49999999999999994,1.0,2.0,1.0,1.25,4.0,1.4999999997000004,0.25,0.625,1.625,False,True,True,statistical,True,loss
2025-08-15,5,Friday,482015413013005,Comcast,Spectrum,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482015414022017,AT&T,Comcast,,,0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482015418022000,Comcast,Consolidated,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
2025-08-15,5,Friday,482015525012005,Comcast,AT&T,,,0.0,Friday,1.1666666666666667,0.408248290463863,1.0,2.0,1.0,1.0,6.0,-2.8577380325470414,0.0,1.0,1.0,False,True,True,statistical,True,loss
2025-08-15,5,Friday,482090109211000,Spectrum,AT&T,,,1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,loss
