the_date,state,dma_name,winner,loser,suppress_amount,reason
2025-04-27,Minnesota,"Minneapolis-St. Paul, MN",Comcast,Spectrum,12.666666666666666,Pct Increase > 30%
2025-04-27,Pennsylvania,"Philadelphia, PA",Comcast,AT&T,6.0,Pct Increase > 30%
2025-04-27,Texas,"Dallas-Ft. Worth, TX",Frontier,Spectrum,8.333333333333332,Pct Increase > 30%
2025-04-27,Nevada,"Las Vegas, NV",Cox Communications,Spectrum,4.333333333333334,Pct Increase > 30%
2025-04-27,Missouri,"Kansas City, MO",Google Fiber,Spectrum,4.0,Pct Increase > 30%
2025-04-27,Virginia,"Norfolk-Portsmouth-Newport News, VA",T-Mobile FWA,Cox Communications,3.333333333333333,Pct Increase > 30%
2025-04-27,Michigan,"Flint-Saginaw-Bay City, MI",Comcast,Spectrum,5.333333333333333,Pct Increase > 30%
2025-04-27,Michigan,"Detroit, MI",T-Mobile FWA,Comcast,9.0,Pct Increase > 30%
2025-04-27,New York,"New York, NY",Altice,Spectrum,23.333333333333332,Pct Increase > 30%
2025-04-27,Missouri,"St. Louis, MO",AT&T,Spectrum,11.666666666666668,Pct Increase > 30%
2025-04-27,California,"Fresno-Visalia, CA",AT&T,Comcast,3.666666666666667,Pct Increase > 30%
2025-04-27,Texas,"Houston, TX",T-Mobile FWA,AT&T,3.666666666666666,Pct Increase > 30%
2025-04-27,Florida,"Ft. Myers-Naples, FL",Comcast,CenturyLink,7.333333333333334,Pct Increase > 30%
2025-04-27,North Carolina,"Charlotte, NC",Spectrum,AT&T,10.333333333333334,Pct Increase > 30%
2025-04-27,Illinois,"Chicago, IL",Comcast,AT&T,29.666666666666668,Pct Increase > 30%
2025-04-27,Indiana,"Indianapolis, IN",Comcast,AT&T,4.0,Pct Increase > 30%
2025-04-27,New Jersey,"New York, NY",Altice,Verizon,13.666666666666666,Pct Increase > 30%
2025-04-27,North Carolina,"Charlotte, NC",T-Mobile FWA,Spectrum,9.0,Pct Increase > 30%
2025-04-27,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",Spectrum,Comcast,6.333333333333334,Pct Increase > 30%
2025-04-27,New York,"New York, NY",Altice,AT&T,5.666666666666667,Pct Increase > 30%
2025-04-27,Missouri,"St. Louis, MO",T-Mobile FWA,Spectrum,7.333333333333333,Pct Increase > 30%
2025-04-27,California,"Los Angeles, CA",AT&T,Cox Communications,4.666666666666667,Pct Increase > 30%
2025-04-27,Florida,"Ft. Myers-Naples, FL",CenturyLink,Comcast,7.0,Pct Increase > 30%
2025-04-27,California,"Los Angeles, CA",Spectrum,Verizon FWA,2.333333333333333,Pct Increase > 30%
2025-04-27,California,"Los Angeles, CA",Spectrum,Cox Communications,10.0,Pct Increase > 30%
2025-04-27,North Carolina,"Raleigh-Durham, NC",Brightspeed,Spectrum,4.0,Pct Increase > 30%
2025-04-27,Connecticut,"Hartford & New Haven, CT",Comcast,Frontier,4.333333333333334,Pct Increase > 30%
2025-04-27,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,12.0,Pct Increase > 30%
2025-04-27,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,7.666666666666666,Pct Increase > 30%
2025-04-27,North Carolina,"Charlotte, NC",Spectrum,T-Mobile FWA,5.333333333333333,Pct Increase > 30%
2025-04-27,New Jersey,"Philadelphia, PA",Comcast,Verizon,11.666666666666666,Pct Increase > 30%
2025-04-27,Maryland,"Washington, DC",Comcast,Verizon,7.0,Pct Increase > 30%
2025-04-27,Florida,"Orlando-Daytona Beach-Melbourne, FL",AT&T,Comcast,4.0,Pct Increase > 30%
2025-04-27,Texas,"Dallas-Ft. Worth, TX",Spectrum,Frontier,5.0,Pct Increase > 30%
2025-04-27,Colorado,"Denver, CO",CenturyLink,Comcast,14.0,Pct Increase > 30%
2025-04-27,Minnesota,"Minneapolis-St. Paul, MN",Spectrum,Comcast,5.0,Pct Increase > 30%
2025-04-27,Utah,"Salt Lake City, UT",CenturyLink,Comcast,3.666666666666667,Pct Increase > 30%
2025-04-27,Illinois,"Chicago, IL",Verizon FWA,Comcast,6.666666666666667,Pct Increase > 30%
2025-04-27,California,"San Diego, CA",AT&T,Cox Communications,3.333333333333333,Pct Increase > 30%
2025-04-27,Georgia,"Atlanta, GA",Comcast,Spectrum,7.666666666666668,Pct Increase > 30%
2025-04-27,Wisconsin,"Green Bay-Appleton, WI",Spectrum,Comcast,4.666666666666667,Pct Increase > 30%
2025-04-27,Maine,"Portland-Auburn, ME",Consolidated,Spectrum,5.666666666666666,Pct Increase > 30%
2025-04-27,Oregon,"Portland, OR",CenturyLink,Comcast,3.666666666666667,Pct Increase > 30%
2025-04-27,Oregon,"Portland, OR",Ziply Fiber,Comcast,3.666666666666667,Pct Increase > 30%
2025-04-27,Indiana,"Indianapolis, IN",T-Mobile FWA,Comcast,4.333333333333334,Pct Increase > 30%
2025-04-27,New York,"New York, NY",T-Mobile FWA,Comcast,5.666666666666667,Pct Increase > 30%
2025-04-27,Indiana,"Indianapolis, IN",Spectrum,Comcast,2.333333333333333,Pct Increase > 30%
2025-04-27,New Jersey,"Philadelphia, PA",T-Mobile FWA,Comcast,5.0,Pct Increase > 30%
2025-04-27,New York,"New York, NY",Spectrum,Altice,5.666666666666667,Pct Increase > 30%
2025-04-27,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,5.0,Pct Increase > 30%
2025-04-27,Florida,"Jacksonville, FL",Comcast,Spectrum,4.333333333333333,Pct Increase > 30%
2025-04-27,Hawaii,"Honolulu, HI",Cincinnati Bell,Spectrum,2.333333333333333,Pct Increase > 30%
2025-04-27,New Jersey,"New York, NY",Comcast,Verizon,5.0,Pct Increase > 30%
2025-04-27,Florida,"Mobile, AL-Pensacola, FL",Cox Communications,Spectrum,11.0,Pct Increase > 30%
2025-04-27,Florida,"Tampa-St. Petersburg, FL",Frontier,Comcast,8.0,Pct Increase > 30%
2025-04-27,Texas,"San Antonio, TX",Spectrum,Comcast,10.0,Pct Increase > 30%
2025-04-27,California,"Sacramento-Stockton-Modesto, CA",Comcast,Cox Communications,9.0,Pct Increase > 30%
2025-04-27,Ohio,"Columbus, OH",AT&T,Spectrum,5.0,Pct Increase > 30%
2025-04-27,New Jersey,"New York, NY",Comcast,AT&T,9.0,Pct Increase > 30%
2025-04-28,Michigan,"Traverse City-Cadillac, MI",Spectrum,Comcast,12.666666666666668,Z-Score > 1.5
2025-04-28,Georgia,"Atlanta, GA",AT&T,Cox Communications,9.333333333333334,Z-Score > 1.5
2025-04-28,Virginia,"Richmond-Petersburg, VA",Comcast,Verizon,6.666666666666667,Z-Score > 1.5
2025-04-28,California,"Los Angeles, CA",Spectrum,Comcast,25.666666666666664,Z-Score > 1.5
2025-04-28,California,"San Francisco-Oakland-San Jose, CA",Comcast,Cox Communications,10.0,Z-Score > 1.5
2025-04-28,Pennsylvania,"Pittsburgh, PA",Verizon,Comcast,5.666666666666667,Z-Score > 1.5
2025-04-28,Michigan,"Detroit, MI",Comcast,T-Mobile FWA,9.666666666666668,Z-Score > 1.5
2025-04-28,Missouri,"Kansas City, MO",Google Fiber,Spectrum,9.333333333333334,Z-Score > 1.5
2025-04-28,Texas,"Dallas-Ft. Worth, TX",AT&T,Comcast,16.0,Z-Score > 1.5
2025-04-28,Georgia,"Atlanta, GA",T-Mobile FWA,AT&T,15.333333333333334,Z-Score > 1.5
2025-04-28,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,AT&T,14.0,Z-Score > 1.5
2025-04-28,California,"San Francisco-Oakland-San Jose, CA",AT&T,Comcast,14.0,Z-Score > 1.5
2025-04-28,Michigan,"Detroit, MI",Comcast,Spectrum,10.666666666666666,Z-Score > 1.5
2025-04-28,California,"Los Angeles, CA",AT&T,Comcast,10.333333333333332,Z-Score > 1.5
2025-04-28,New York,"New York, NY",Verizon,AT&T,9.333333333333334,Z-Score > 1.5
2025-04-28,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,21.0,Z-Score > 1.5
2025-04-28,Kentucky,"Louisville, KY",Spectrum,AT&T,6.666666666666666,Z-Score > 1.5
2025-04-28,Arizona,"Phoenix, AZ",Cox Communications,Comcast,6.333333333333334,Z-Score > 1.5
2025-04-28,Georgia,"Atlanta, GA",Spectrum,Comcast,8.333333333333334,Z-Score > 1.5
2025-04-28,Michigan,"Detroit, MI",T-Mobile FWA,Comcast,9.0,Z-Score > 1.5
2025-04-28,California,"Los Angeles, CA",Spectrum,CenturyLink,10.333333333333334,Z-Score > 1.5
2025-04-28,Florida,"Tampa-St. Petersburg, FL",Verizon FWA,Spectrum,9.666666666666666,Z-Score > 1.5
2025-04-28,Arizona,"Phoenix, AZ",CenturyLink,Cox Communications,5.333333333333334,Z-Score > 1.5
2025-04-28,Ohio,"Cleveland-Akron, OH",AT&T,Spectrum,5.333333333333333,Z-Score > 1.5
2025-04-28,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,12.0,Z-Score > 1.5
2025-04-28,Colorado,"Denver, CO",Comcast,CenturyLink,10.333333333333334,Z-Score > 1.5
2025-04-28,Michigan,"Detroit, MI",Comcast,AT&T,12.666666666666666,Z-Score > 1.5
2025-04-28,Texas,"San Antonio, TX",Spectrum,AT&T,6.333333333333334,Z-Score > 1.5
2025-04-28,New York,"New York, NY",Altice,Comcast,25.333333333333332,Z-Score > 1.5
2025-04-28,New York,"New York, NY",Verizon,Spectrum,18.333333333333332,Z-Score > 1.5
2025-04-28,California,"San Diego, CA",AT&T,Cox Communications,7.0,Z-Score > 1.5
2025-04-28,Louisiana,"New Orleans, LA",Spectrum,AT&T,8.333333333333334,Z-Score > 1.5
2025-04-28,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,4.0,Z-Score > 1.5
2025-04-28,Texas,"Houston, TX",Comcast,Spectrum,9.666666666666668,Z-Score > 1.5
2025-04-28,New York,"New York, NY",Verizon,Comcast,12.333333333333334,Z-Score > 1.5
2025-04-28,New York,"New York, NY",Altice,Verizon,18.666666666666668,Z-Score > 1.5
2025-04-28,Arizona,"Phoenix, AZ",Cox Communications,CenturyLink,10.0,Z-Score > 1.5
2025-04-28,Illinois,"Chicago, IL",Verizon FWA,Comcast,11.0,Z-Score > 1.5
2025-04-28,Florida,"Miami-Ft. Lauderdale, FL",Comcast,AT&T,13.0,Z-Score > 1.5
2025-04-28,California,"Los Angeles, CA",T-Mobile FWA,Spectrum,14.333333333333332,Z-Score > 1.5
2025-04-28,Georgia,"Atlanta, GA",T-Mobile FWA,Spectrum,8.666666666666668,Z-Score > 1.5
2025-04-28,Maryland,"Baltimore, MD",Verizon,Comcast,9.0,Z-Score > 1.5
2025-04-28,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,7.666666666666667,Z-Score > 1.5
2025-04-28,Minnesota,"Minneapolis-St. Paul, MN",CenturyLink,Comcast,6.666666666666666,Z-Score > 1.5
2025-04-28,Texas,"Austin, TX",Spectrum,AT&T,6.333333333333333,Z-Score > 1.5
2025-04-28,California,"Los Angeles, CA",Spectrum,Frontier,14.333333333333332,Z-Score > 1.5
2025-04-28,New York,"New York, NY",Verizon FWA,Spectrum,9.666666666666666,Z-Score > 1.5
2025-04-28,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,Comcast,11.333333333333332,Z-Score > 1.5
2025-04-28,North Carolina,"Raleigh-Durham, NC",Spectrum,Comcast,5.0,Z-Score > 1.5
2025-04-28,California,"Los Angeles, CA",Frontier,Spectrum,8.666666666666664,Z-Score > 1.5
2025-04-28,New York,"Buffalo, NY",Spectrum,Comcast,7.666666666666667,Z-Score > 1.5
2025-04-28,North Carolina,"Raleigh-Durham, NC",Spectrum,AT&T,7.0,Z-Score > 1.5
2025-04-28,Washington,"Seattle-Tacoma, WA",Comcast,Spectrum,5.333333333333334,Z-Score > 1.5
2025-04-28,Pennsylvania,"Philadelphia, PA",Comcast,Spectrum,5.0,Z-Score > 1.5
2025-04-28,California,"Los Angeles, CA",Verizon FWA,Spectrum,10.666666666666668,Z-Score > 1.5
2025-04-28,California,"San Diego, CA",Cox Communications,Spectrum,7.0,Z-Score > 1.5
2025-04-28,California,"Sacramento-Stockton-Modesto, CA",Comcast,Spectrum,1.333333333333334,Z-Score > 1.5
2025-04-28,North Carolina,"Raleigh-Durham, NC",Brightspeed,Spectrum,4.0,Z-Score > 1.5
2025-04-28,Texas,"Houston, TX",Ezee Fiber,Comcast,6.666666666666667,Z-Score > 1.5
